seconds,sensor_accX_m_s_,sensor_accY_m_s_,sensor_accZ_m_s_,sensor_gyroX____s_,sensor_gyroY____s_,sensor_gyroZ____s_,sensor_magX___T_,sensor_magY___T_,sensor_magZ___T_,sensor_yaw____,sensor_pitch____,sensor_roll____,label5
4.43333333333333,-1.0425632,-2.206549406,9.119885445,1.532021999,1.913121939,1.935987949,-1197.900024,-9.900000572,-894.9000244,-0.914067858,-0.111463665,0.235470276,ST
4.46666666666667,-1.194491506,-2.23346591,9.608569145,1.55488801,0.983237982,1.577754021,-1193.100098,-10.5,-897.3000488,-0.919004957,-0.121769186,0.226310959,ST
4.5,-1.319503427,-2.073761702,9.972837448,1.875011921,0.365855992,1.135677934,-1188.300049,-11.10000038,-897.3000488,-0.924551965,-0.129124804,0.203758751,ST
4.53333333333333,-1.368551135,-1.260885358,9.12945652,2.964957952,0.815553963,1.646351933,-1193.100098,-12.30000019,-904.500061,-0.937453568,-0.147603706,0.137656216,ST
4.56666666666667,-1.620369315,-0.385204077,9.107922554,3.315569878,1.844523907,2.881115913,-1193.100098,-12.30000019,-902.1000366,-0.960538542,-0.177056104,0.043376375,ST
4.6,-2.133575916,0.296080768,8.731093407,3.422277927,2.57623601,4.093013763,-1185.900024,-13.50000095,-904.500061,-0.9877653,-0.237863193,-0.033757427,ST
4.63333333333333,-2.374029398,0.391185492,8.377590179,2.248489857,2.942091942,4.291185856,-1183.5,-14.70000076,-902.1000366,-1.005308716,-0.277080216,-0.051149374,ST
4.66666666666667,-2.829216242,0.302062213,9.12945652,1.04421401,2.858249903,3.795755863,-1178.700073,-14.10000038,-902.1000366,-1.014530935,-0.303157313,-0.037978792,ST
4.7,-3.176737309,-0.004187001,9.256860733,1.051836014,1.989341974,3.368923903,-1173.900024,-15.30000019,-906.9000244,-1.014758028,-0.331215489,-0.006545535,ST
4.73333333333333,-3.026005268,-0.074169725,9.56191349,0.739333987,1.608241916,2.713431835,-1173.900024,-13.50000095,-902.1000366,-1.020221612,-0.310813358,0.00415604,ST
4.76666666666667,-3.394461393,-0.665733099,8.955994606,0.137196004,1.509155989,1.23476398,-1171.5,-13.50000095,-911.7000122,-1.003033784,-0.360508029,0.068392763,ST
4.8,-4.398743629,-0.567039549,8.403310776,0.304879993,1.707327962,0.365855992,-1166.700073,-14.10000038,-909.3000488,-1.004106723,-0.476514272,0.066763991,ST
4.83333333333333,-4.228272438,-1.205258131,8.425441742,-0.060975999,2.294221878,1.364337921,-1164.300049,-12.30000019,-902.1000366,-0.976802775,-0.466452516,0.134584329,ST
4.86666666666667,-3.895705223,-1.223202348,8.504995346,-0.312501997,2.096050024,1.250007987,-1164.300049,-12.90000057,-909.3000488,-0.977040489,-0.432925218,0.141907882,ST
4.9,-2.726933718,-1.373934388,8.758607864,-0.327746004,1.74543798,0.960371971,-1157.100098,-13.50000095,-904.500061,-0.975236593,-0.309853705,0.154970463,ST
4.93333333333333,-1.876374483,-0.954038024,9.351366997,-0.739333987,1.653973937,-0.381099999,-1157.100098,-12.90000057,-914.1000366,-0.986060236,-0.209784032,0.107758361,ST
4.96666666666667,-0.608311415,-0.61668539,10.10981274,-0.952749968,2.111294031,-0.945127964,-1152.300049,-12.90000057,-909.3000488,-0.988519506,-0.07678813,0.06680034,ST
5.0,0.144152462,-0.276940197,11.03633595,-1.44817996,2.035073996,-1.067080021,-1142.700073,-11.70000076,-909.3000488,-0.985524415,0.004170848,0.030079858,ST
5.03333333333333,0.439635098,-0.24822934,11.07701015,-2.134160042,1.714949965,-0.83079797,-1133.100098,-11.10000038,-911.7000122,-0.981859665,0.034671594,0.026335488,ST
